uk_region,postcode,latitude,longitude,region,population,energy (kcal),delta (kcal),% fat,% carbohydrate,% protein
South East England,GU34,51.13902,-0.98359,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,GU35,51.11617,-0.84692,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,GU4,51.24315,-0.53999,Surrey,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,GU46,51.3372,-0.82559,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,GU47,51.34761,-0.78799,Bracknell Forest,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,GU5,51.20237,-0.51551,Surrey,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,GU51,51.28338,-0.83987,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,GU52,51.26447,-0.83748,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,GU6,51.14078,-0.48174,Surrey,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,GU7,51.18915,-0.61039,Surrey,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,GU8,51.15082,-0.64014,Surrey,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,GU9,51.21815,-0.79282,Surrey,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
London,HA0,51.55024,-0.3037,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,HA1,51.57948,-0.33581,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,HA2,51.57349,-0.35768,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,HA3,51.59274,-0.31945,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,HA4,51.56971,-0.40977,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,HA5,51.59455,-0.38436,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,HA6,51.61032,-0.41991,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,HA7,51.60965,-0.30727,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,HA8,51.61094,-0.27255,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,HA9,51.55898,-0.28606,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
Yorkshire and the Humber,HD1,53.64639,-1.78819,Kirklees,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HD2,53.66794,-1.77446,Kirklees,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HD3,53.65274,-1.8275,Kirklees,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HD4,53.62662,-1.79585,Kirklees,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HD5,53.6472,-1.74583,Kirklees,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HD6,53.70121,-1.78186,Calderdale,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HD7,53.62404,-1.87601,Kirklees,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HD8,53.6012,-1.6796,Kirklees,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HD9,53.57988,-1.79457,Kirklees,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HG1,53.99983,-1.53313,North Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HG2,53.98722,-1.52565,North Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HG3,54.03069,-1.61676,North Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HG4,54.15636,-1.5666,North Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HG5,54.013,-1.45668,North Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
East of England,HP1,51.75509,-0.48731,Hertfordshire,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
South East England,HP10,51.60928,-0.70159,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,HP11,51.62413,-0.74451,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,HP12,51.62538,-0.77771,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,HP13,51.63309,-0.74137,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,HP14,51.64839,-0.82913,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,HP15,51.65615,-0.71182,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,HP16,51.70208,-0.71775,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,HP17,51.77558,-0.86933,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,HP18,51.81347,-0.98155,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,HP19,51.8219,-0.82464,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
East of England,HP2,51.76273,-0.45227,Hertfordshire,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
South East England,HP20,51.81898,-0.80295,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,HP21,51.80641,-0.80473,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,HP22,51.80601,-0.76558,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
East of England,HP23,51.79496,-0.66001,Hertfordshire,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
South East England,HP27,51.71944,-0.83019,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
East of England,HP3,51.73689,-0.47054,Hertfordshire,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,HP4,51.76688,-0.56663,Hertfordshire,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
South East England,HP5,51.71251,-0.60744,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,HP6,51.67823,-0.59836,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,HP7,51.66487,-0.6089,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,HP8,51.64286,-0.57344,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,HP9,51.61035,-0.63801,Buckinghamshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
West Midlands,HR1,52.06415,-2.66963,Herefordshire,5961929,1949.254225,300.745775,38.22712592,47.77122051,13.91886185
West Midlands,HR2,52.0095,-2.78393,Herefordshire,5961929,1949.254225,300.745775,38.22712592,47.77122051,13.91886185
West Midlands,HR3,52.09353,-3.07446,Herefordshire,5961929,1949.254225,300.745775,38.22712592,47.77122051,13.91886185
West Midlands,HR4,52.08784,-2.76632,Herefordshire,5961929,1949.254225,300.745775,38.22712592,47.77122051,13.91886185
West Midlands,HR5,52.19196,-3.02708,Herefordshire,5961929,1949.254225,300.745775,38.22712592,47.77122051,13.91886185
West Midlands,HR6,52.23258,-2.77028,Herefordshire,5961929,1949.254225,300.745775,38.22712592,47.77122051,13.91886185
West Midlands,HR7,52.18629,-2.52079,Herefordshire,5961929,1949.254225,300.745775,38.22712592,47.77122051,13.91886185
West Midlands,HR8,52.04454,-2.44331,Herefordshire,5961929,1949.254225,300.745775,38.22712592,47.77122051,13.91886185
West Midlands,HR9,51.90816,-2.58153,Herefordshire,5961929,1949.254225,300.745775,38.22712592,47.77122051,13.91886185
Scotland,HS1,58.21347,-6.38138,Eilean Siar,5466000,1874.016939,375.9830613,38.50325369,47.17319964,14.21743137
Scotland,HS2,58.24916,-6.46768,Eilean Siar,5466000,1874.016939,375.9830613,38.50325369,47.17319964,14.21743137
Scotland,HS3,57.87876,-6.85387,Eilean Siar,5466000,1874.016939,375.9830613,38.50325369,47.17319964,14.21743137
Scotland,HS4,57.86961,-6.69056,Eilean Siar,5466000,1874.016939,375.9830613,38.50325369,47.17319964,14.21743137
Scotland,HS5,57.79992,-6.96123,Eilean Siar,5466000,1874.016939,375.9830613,38.50325369,47.17319964,14.21743137
Scotland,HS6,57.6008,-7.29943,Eilean Siar,5466000,1874.016939,375.9830613,38.50325369,47.17319964,14.21743137
Scotland,HS7,57.44703,-7.33888,Eilean Siar,5466000,1874.016939,375.9830613,38.50325369,47.17319964,14.21743137
Scotland,HS8,57.23253,-7.34593,Eilean Siar,5466000,1874.016939,375.9830613,38.50325369,47.17319964,14.21743137
Scotland,HS9,56.97148,-7.47153,Eilean Siar,5466000,1874.016939,375.9830613,38.50325369,47.17319964,14.21743137
Yorkshire and the Humber,HU1,53.74288,-0.33494,City of Kingston-upon-Hull,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU10,53.75149,-0.44078,East Riding of Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU11,53.82572,-0.21921,East Riding of Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU12,53.72369,-0.13105,East Riding of Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU13,53.72446,-0.43572,East Riding of Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU14,53.72799,-0.50078,East Riding of Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU15,53.74831,-0.62139,East Riding of Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU16,53.78179,-0.41993,East Riding of Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU17,53.8466,-0.42661,East Riding of Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU18,53.90944,-0.16692,East Riding of Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU19,53.72277,0.03566,East Riding of Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU2,53.75011,-0.33769,City of Kingston-upon-Hull,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU20,53.78836,-0.51229,East Riding of Yorkshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU3,53.74148,-0.36381,City of Kingston-upon-Hull,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU4,53.73568,-0.40043,City of Kingston-upon-Hull,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU5,53.75961,-0.37524,City of Kingston-upon-Hull,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU6,53.7811,-0.36834,City of Kingston-upon-Hull,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU7,53.7886,-0.32554,City of Kingston-upon-Hull,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU8,53.76845,-0.29903,City of Kingston-upon-Hull,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HU9,53.75567,-0.28589,City of Kingston-upon-Hull,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HX1,53.72111,-1.86966,Calderdale,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HX2,53.73733,-1.90448,Calderdale,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HX3,53.72648,-1.84387,Calderdale,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HX4,53.67978,-1.88039,Calderdale,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HX5,53.68601,-1.83494,Calderdale,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HX6,53.69779,-1.92426,Calderdale,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,HX7,53.73916,-2.00758,Calderdale,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
London,IG1,51.55855,0.07463,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
East of England,IG10,51.64775,0.06569,Essex,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
London,IG11,51.53573,0.09378,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,IG2,51.57373,0.08109,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,IG3,51.56168,0.10074,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,IG4,51.57688,0.05525,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,IG5,51.58749,0.06584,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,IG6,51.59247,0.08917,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
East of England,IG7,51.61316,0.08867,Essex,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
London,IG8,51.60694,0.0335,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
East of England,IG9,51.62391,0.04004,Essex,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP1,52.06644,1.14151,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP10,52.01888,1.26939,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP11,51.97028,1.3343,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP12,52.09243,1.37262,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP13,52.18475,1.32107,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP14,52.20597,1.03423,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP15,52.15686,1.59688,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP16,52.20397,1.58604,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP17,52.22985,1.50316,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP18,52.32995,1.67259,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP19,52.33982,1.4957,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP2,52.04501,1.13563,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP20,52.40601,1.3215,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP21,52.36431,1.23608,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP22,52.37548,1.05319,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP23,52.30615,1.12472,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP24,52.41869,0.75903,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP25,52.58588,0.83892,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP26,52.50733,0.57739,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP27,52.4298,0.5861,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP28,52.32627,0.54924,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP29,52.19245,0.66303,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP3,52.0418,1.18792,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP30,52.20909,0.83679,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP31,52.29023,0.82877,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP32,52.25326,0.71797,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP33,52.24178,0.70848,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP4,52.06,1.18046,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP5,52.06102,1.24182,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP6,52.131,1.11536,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP7,52.06872,0.94901,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,IP8,52.06169,1.0828,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
